"Date","League","Type","Apprentice.Cartographer.s.Seal","Apprentice.Cartographer.s.Sextant","Armourer.s.Scrap","Blacksmith.s.Whetstone","Blessed.Orb","Cartographer.s.Chisel","Chromatic.Orb","Divine.Orb","Exalted.Orb","Gemcutter.s.Prism","Glassblower.s.Bauble","Jeweller.s.Orb","Journeyman.Cartographer.s.Seal","Journeyman.Cartographer.s.Sextant","Master.Cartographer.s.Seal","Master.Cartographer.s.Sextant","Offering.to.the.Goddess","Orb.of.Alchemy","Orb.of.Alteration","Orb.of.Augmentation","Orb.of.Chance","Orb.of.Fusing","Orb.of.Regret","Orb.of.Scouring","Orb.of.Transmutation","Perandus.Coin","Portal.Scroll","Regal.Orb","Scroll.of.Wisdom","Silver.Coin","Stacked.Deck","Vaal.Orb","Ancient.Orb","Ancient.Reliquary.Key","Annulment.Shard","Blessing.of.Chayula","Blessing.of.Esh","Blessing.of.Tul","Blessing.of.Uul.Netol","Blessing.of.Xoph","Engineer.s.Orb","Eternal.Orb","Exalted.Shard","Harbinger.s.Orb","Mirror.of.Kalandra","Mirror.Shard","Orb.of.Annulment","Orb.of.Binding","Orb.of.Horizons","Timeworn.Reliquary.Key","Timeless.Karui.Emblem","Abrasive.Catalyst","Awakened.Sextant","Awakener.s.Orb","Crusader.s.Exalted.Orb","Fertile.Catalyst","Hunter.s.Exalted.Orb","Imbued.Catalyst","Intrinsic.Catalyst","Prime.Sextant","Prismatic.Catalyst","Redeemer.s.Exalted.Orb","Simple.Sextant","Tempering.Catalyst","Turbulent.Catalyst","Warlord.s.Exalted.Orb"
2019-10-02,"Standard","Currency",0,1,0.02439,0.02379,0.2,0.40916,0.23935,39.21334,169.89383,2,0.14212,0.15625,0,2.5,0,4,4,0.33333,0.22222,0.06667,0.2,0.62696,1.1333,0.90909,0.01759,0.01803,0.01652,0.6307,0.00961,0.28497,7,1.54141,39,3024.09781,3.21939,165,5,2,8,2,0.89286,40143.13412,8.91837,24.65816,47597.82256,2378.50961,40,0.25551,1,3140.09673,19.32887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03,"Standard","Currency",0,1,0.02436,0.02264,0.2,0.41132,0.23997,39,169.29498,2,0.14286,0.15385,0,2.6029,0,4,3.96392,0.33364,0.22906,0.06471,0.19752,0.62554,1.11203,0.91775,0.0181,0.01667,0.01656,0.66063,0.01002,0.28571,7.99902,1.53621,39.09339,3016.69587,3.21939,163.30337,5,2,8,2,0.89657,40188.2,8,23.2623,48392.74365,2370.08802,39.92094,0.24238,1,3123.91327,19.57678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-04,"Standard","Currency",0,1,0.02451,0.02413,0.2,0.40923,0.2381,38.33721,169,2,0.13784,0.15385,0,2.60129,0,4.69482,4,0.37018,0.23109,0.06667,0.2,0.62361,1.11202,0.93667,0.01927,0.01667,0.01877,0.66589,0.01138,0.30924,8,1.53621,38,3011.66895,3.21939,158.3402,5,2,8,2,0.90591,39258.18788,8,22,48269.13131,2366,39.85129,0.2337,1,3082.07216,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-05,"Standard","Currency",0,1,0.02448,0.02455,0.2,0.40796,0.24077,39,169,2,0.14286,0.15434,0,2.53071,0,4.62886,4,0.35793,0.23886,0.06667,0.19877,0.61951,1.12723,0.91429,0.01816,0.01667,0.01916,0.66667,0.00924,0.30096,8,1.53621,39.92165,3009.8055,2.69592,159.99278,4.13814,2,7.94845,2,0.91682,39258.18788,8.77813,23.83696,48448.582,2402.673,39.52367,0.2,1,3139.9448,18.68778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-06,"Standard","Currency",0,1,0.02497,0.02152,0.19292,0.41404,0.23824,38.7553,169.93194,2,0.14286,0.15385,0,2.5,0,4.69088,4,0.35906,0.2393,0.06667,0.2,0.61738,1.13345,0.89399,0.01808,0.01702,0.01887,0.66639,0.00877,0.31253,7,1.53621,39.07285,3012.72008,2.60102,165,5,2,8.76559,2,0.89191,39467.50307,8.97059,25,48769.53157,2380,38.77492,0.2,1,3448.93939,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-07,"Standard","Currency",0,1,0.02439,0.01954,0.19729,0.41172,0.24898,38.83161,169.04333,2,0.14183,0.14925,0,2.95271,0,4.61491,4,0.34987,0.2381,0.06314,0.2,0.61618,1.14289,0.85967,0.01767,0.01981,0.02111,0.66667,0.0082,0.3125,7.61082,1.53621,39,2959.82796,3.26302,161.59091,3.72727,2.87449,12.475,2,0.90959,39475.90816,9,25,48561.5561,2419.066,38.63595,0.24552,1,3429.33234,19.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-08,"Standard","Currency",0,1,0.02205,0.01948,0.2,0.4,0.25,38,168.97537,1.99217,0.14121,0.15,0,2.93262,0,4,4,0.34449,0.23721,0.06159,0.2,0.61516,1.20232,0.90909,0.01667,0.01997,0.02109,0.66351,0.00782,0.31724,7,1.53504,39.14527,2960.38328,2.25002,161.35,3.61649,3,12.2375,2,0.89049,39464.711,8.33333,23.76036,48502.65986,2400.983,37.55518,0.2268,1,2982.512,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09,"Standard","Currency",0,1,0.01667,0.02197,0.19892,0.4,0.25,39,168.60538,2,0.14085,0.14925,0,2.5,0,4,4,0.34263,0.22727,0.0593,0.19268,0.61812,1.25,0.90691,0.01667,0.02,0.01735,0.66235,0.00714,0.32258,7,1.52086,40,3006.66014,2,152.15971,2.702,3,12.98454,2,0.94717,39387.1931,8.53611,22.98571,48436.40798,2404.752,37.48111,0.22616,1,3086.08895,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10,"Standard","Currency",0,1.13241,0.01667,0.02052,0.2,0.4,0.25,39.91921,168.77615,2,0.14151,0.14781,0,2.5,0,4,4,0.36757,0.22727,0.05879,0.19082,0.61791,1.1967,0.90909,0.01667,0.02222,0.01521,0.66667,0.00727,0.32288,7,1.52083,39.60825,3038.28162,2,155.10213,2.78199,3,13.06771,2,0.93883,39546.10947,8.61333,24.21671,48915.29727,2416.01567,37.51001,0.24243,1,3101.12537,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-11,"Standard","Currency",0,1,0.01667,0.0236,0.2,0.4,0.25,39,168.96889,2,0.14278,0.1436,0,2.5,0,4,4,0.35998,0.22635,0.06171,0.18873,0.61447,1.21374,0.91204,0.01667,0.02143,0.01512,0.66085,0.00833,0.32258,7,1.51036,39.46875,3041.62983,2,152.0202,2.85833,3,12.57813,2.86211,0.9311,40731.08005,8.41594,25,49010,2421.43671,37.55518,0.24835,1,3107.29216,20.89887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-12,"Standard","Currency",0,1.16292,0.01667,0.02333,0.2,0.39417,0.25,39.88551,169.53949,2,0.14283,0.14286,0,2.5,0,4,4,0.36214,0.22222,0.06245,0.19703,0.60702,1.11111,0.91127,0.01717,0.0222,0.01278,0.66452,0.00833,0.32058,6,1.51505,40,3044.33515,2,151.36471,3,3,10,2,0.95,40869.15122,8.75785,25,49169.07253,2428.76687,37.67561,0.28571,1,3108.66702,20.1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-13,"Standard","Currency",0,1.16025,0.01667,0.02456,0.22021,0.38806,0.2439,40,170,2,0.14091,0.14849,0,2.5,0,4,4,0.35975,0.20833,0.06468,0.1922,0.6064,1.11225,0.86845,0.01677,0.02114,0.01259,0.66233,0.00813,0.31786,6,1.5181,40,2969.8252,2,149.19783,4.96632,3.674,10,2,0.95,40725.83844,8.28168,24,49223.42257,2545.86309,37.7677,0.28985,1,3111.52577,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-14,"Standard","Currency",0,1.04319,0.01667,0.02414,0.22159,0.38883,0.24721,39.8822,170,2,0.14204,0.14705,0,2.47446,0,4.33589,4,0.36163,0.2,0.06667,0.18913,0.6046,1.12006,0.86828,0.01682,0.01809,0.01264,0.64607,0.00721,0.30518,6,1.5181,40,3060,2,119.38506,7.61562,3,10,2,0.98789,40029.84848,8.3872,24,49203.72017,2481.91414,37.7774,0.28571,1,3111.52577,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-15,"Standard","Currency",0,1.00663,0.01667,0.02222,0.22391,0.39338,0.24913,39,170,1.99964,0.14206,0.14697,0,2.5,0,4.47222,4,0.35714,0.19781,0.06667,0.20572,0.60343,1.1173,0.83333,0.01779,0.0183,0.01268,0.65064,0.00792,0.31894,6,1.54524,40,3043.91368,2.37742,148.22043,6.62292,3,10,2,1,40086.52041,9,24.0303,49300,2550,37.7774,0.28571,1,2992.52041,23.41707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-16,"Standard","Currency",0,1,0.01667,0.02295,0.22368,0.4,0.2439,39,170,1.9992,0.14193,0.14286,0,2.5,0,4.00952,4,0.35714,0.18868,0.06667,0.2,0.60686,1.11111,0.83333,0.01788,0.02255,0.01545,0.66662,0.00822,0.3174,5.68657,1.5453,40,2997.1642,2.43696,140.72475,10,3,10,2,1,40094.93814,9,24,49220.86454,2550,37.7774,0.2861,0.992,2997.72449,23.34052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-17,"Standard","Currency",0,1,0.01694,0.02222,0.22222,0.3999,0.2439,40,170,2,0.14085,0.14286,0,2.5,0,4.38131,4,0.35714,0.2,0.06667,0.19674,0.5865,1.11111,0.83333,0.01795,0.01852,0.01732,0.6545,0.0077,0.3125,6,1.5181,40,3010.54545,2.3133,144.72316,5.45455,3,10,2,1,41205.25253,9,23.88922,49130,2430.48485,37.7774,0.28982,1,2820.9697,24.19767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-18,"Standard","Currency",0,1.1345,0.01777,0.02201,0.20959,0.38623,0.24158,39.99993,170,2,0.14067,0.14286,0,2.5,0,4.1457,4,0.34837,0.19231,0.06667,0.19608,0.57704,1.10531,0.83333,0.01816,0.01769,0.01764,0.64579,0.00833,0.303,5.23183,1.51946,40,3005.11041,2.589,145,5.59381,3,10,2,1,41205.25253,8.97917,23.06701,49130,2430.48485,37.56178,0.32759,1,2821.7185,24.5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-19,"Standard","Currency",0,1.13868,0.02494,0.02243,0.2,0.37944,0.23714,39.48785,170,2,0.14085,0.14286,0,2,0,4,4,0.33333,0.1768,0.06667,0.19608,0.56511,1.07216,0.80471,0.01806,0.01667,0.01719,0.62677,0.00833,0.30291,5,1.50398,40,2981.07143,2,140,5,3,10,2,1,36708.95,8.84536,20,49044.84854,2550,36.99417,0.32885,1,2858.77551,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-20,"Standard","Currency",0,1.14057,0.02495,0.02239,0.2,0.39455,0.23443,39.31183,170.61661,2,0.14003,0.14286,0,2.35394,0,4,4,0.33453,0.18182,0.06186,0.19231,0.55275,1.09682,0.80873,0.01817,0.01652,0.01921,0.625,0.00887,0.30159,6,1.50873,37.73636,3011.04919,2.04737,138.8764,5,3,10,2,0.9984,38552.43704,9,20,49316.98901,2450.86662,36.99663,0.30399,1,2946.96207,26.11739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-21,"Standard","Currency",0,1.146,0.025,0.02404,0.2,0.38462,0.23629,40,171.84792,2,0.14085,0.14286,0,2.49577,0,4,4,0.33845,0.18182,0.06107,0.19231,0.55374,1.10757,0.81604,0.0192,0.01828,0.01854,0.625,0.00997,0.28571,5.97973,1.52243,37.99888,3143.51715,2,139.13402,7.40976,2.31212,10,2,0.9927,38824.57206,9,20,49626.38387,2457.97292,38,0.32631,1,2999.87305,23.32232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-22,"Standard","Currency",0,1.15755,0.025,0.02436,0.2,0.38462,0.23239,40,173.26812,2,0.14085,0.1426,0,2.5,0,4.11846,4,0.33994,0.18302,0.06285,0.19231,0.56063,1.125,0.81663,0.01895,0.0179,0.02308,0.64009,0.01018,0.30014,6,1.53302,37.175,3292.09344,2,141.06579,9.74457,2.13673,11.84482,2,1,39033.03146,9,22,50062.58511,2473.44011,37.89906,0.33333,1,3079.58545,21.51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-23,"Standard","Currency",0,1.16012,0.025,0.02448,0.2,0.38462,0.2331,40,174,2.00126,0.14085,0.14286,0,2.5,0,4.20006,4,0.34919,0.18514,0.06157,0.18502,0.5604,1.16058,0.81134,0.01801,0.01684,0.02077,0.64128,0.00999,0.30256,6,1.53819,39.29925,3306,2,145.88068,10,2.47895,10,1,1,39069.50303,8.26939,20.72733,50286,2490.636,38,0.33333,1,3078.95145,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-24,"Standard","Currency",0,1.1533,0.02497,0.02495,0.19692,0.38462,0.22231,40,173.27389,2,0.14068,0.14286,0,2.5,0,4.24431,4,0.35006,0.18301,0.06156,0.16667,0.55556,1.15391,0.80567,0.01817,0.01722,0.02496,0.58824,0.00955,0.28571,6,1.52756,39.33585,3292.40089,2,128.24444,9.56667,3,10,1,1,39061.57696,9,22.54051,50034.79231,2599.20303,37.69219,0.27812,1,3115.73398,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-25,"Standard","Currency",0,1.15412,0.025,0.02571,0.18679,0.38462,0.22539,39,173.8266,2,0.13996,0.14286,0,2.61692,0,4,4,0.35575,0.18456,0.05507,0.16667,0.55556,1.15723,0.81676,0.01822,0.01836,0.02516,0.58824,0.00954,0.28571,6,1.54758,39.53493,3301.65122,2.88842,123.14773,9.65367,3,10,1,1,39044.93018,9,22.82166,50220.4428,2606.29953,37.67779,0.27616,0.98872,3057.7237,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-26,"Standard","Currency",0,1.19887,0.02499,0.02499,0.18497,0.38462,0.22671,40,174,2,0.14085,0.14264,0,2.61964,0,4,4.1197,0.33509,0.18481,0.05706,0.17526,0.55975,1.18124,0.8,0.01801,0.01853,0.025,0.58824,0.00955,0.28571,6,1.55382,38,3309.11391,1.50515,130,9.01395,3,9.97449,1,1,39065.088,9,22.52045,50373.34299,2610,37,0.26182,0.94736,3060.486,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-27,"Standard","Currency",0,1.16058,0.025,0.02499,0.18234,0.38462,0.22751,40,174.14518,2,0.142,0.14286,0,2.18632,0,4,4,0.34028,0.18907,0.06225,0.17018,0.58348,1.20001,0.8,0.01811,0.01667,0.025,0.58824,0.00956,0.28571,5,1.55733,40,3893.946,0.70192,131.39175,8.68163,3,9.094,1,0.99006,40404.82191,9,24.65354,50560.30931,2612.19067,36,0.2668,0.90909,3015.72434,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-28,"Standard","Currency",0,1.13127,0.025,0.0244,0.16667,0.38462,0.22667,40,174,2,0.12573,0.14286,0,2.16173,0,4.15,4,0.34382,0.18519,0.05,0.17855,0.57681,1.20232,0.8,0.01813,0.01667,0.025,0.58824,0.00968,0.28119,6,1.54544,40,3721.338,1.07423,149.26263,7.73469,3,9.222,1,0.91187,40380.18,8.91048,25,50620.4111,2482.40253,35.80401,0.26155,0.90909,3010.63687,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-29,"Standard","Currency",0,1.13546,0.02498,0.02222,0.1573,0.38462,0.22222,40,174,2.04624,0.125,0.14286,0,2.5,0,4.5,4,0.34483,0.1898,0.05,0.16983,0.57143,1.21579,0.8,0.01805,0.01667,0.02635,0.58824,0.00909,0.28284,6.84343,1.5138,40,3455.64,0.96484,148.798,7.30101,4,10,1,0.99002,40087.49091,9,25,50712.503,2470.62424,36,0.25923,0.90909,3032.5393,28.04359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-30,"Standard","Currency",0,1.10964,0.0245,0.02222,0.15385,0.38462,0.22614,40,173.66936,2,0.125,0.14286,0,2.5,0,4.44272,4,0.34883,0.18931,0.05,0.16667,0.57487,1.2,0.79009,0.01832,0.0178,0.0276,0.58824,0.00903,0.28515,7,1.51959,39.70434,3449.02683,1.03533,140,7,1.87866,10,2,0.99005,40019.06309,9,25,50867.0244,2443.63827,36.06567,0.23941,0.88793,3182.26806,29.80896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,"Standard","Currency",0,1.18975,0.02439,0.02222,0.15385,0.38462,0.23527,40,172.88532,2,0.125,0.14286,0,2.5,0,4.47194,4.17857,0.35714,0.19041,0.05,0.16667,0.57143,1.2,0.8,0.02019,0.01667,0.0276,0.58824,0.00878,0.28564,6,1.51533,40,3784.43249,1.10778,140,7,1.53,9.9,1.83294,0.99024,39882.50204,9,24,50683.65197,2462.88491,36.13679,0.23495,0.83333,3185.52832,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-01,"Standard","Currency",0,1.16204,0.0245,0.02222,0.16356,0.38462,0.2381,40.00703,173,2,0.125,0.14255,0,2.5,0,4.47539,4.60778,0.35714,0.19225,0.05,0.16667,0.57143,1.2,0.8,0.02074,0.01913,0.02837,0.58824,0.00865,0.28571,6,1.54326,40,3787.12727,1.16966,140,5.4814,3.13958,9.83404,3,0.98303,39882.50204,9,23.8,50858.87748,2529.5359,36.5,0.22373,0.82351,3287,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-02,"Standard","Currency",0,1.19145,0.02441,0.02196,0.15385,0.38608,0.24651,40,173,2,0.125,0.14085,0,2.5,0,4.5,4,0.35692,0.20581,0.05,0.16667,0.57143,1.25,0.8,0.02302,0.01956,0.02673,0.58824,0.01127,0.2849,6.97113,1.54004,40,3738.16388,1.19886,140,5,2.28566,9.885,3,0.88992,39882.50204,9,23,50937.57871,2594.12735,36.98993,0.21822,0.83333,3287,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-03,"Standard","Currency",0,1.2,0.02043,0.02,0.15385,0.40035,0.25,40,173.91685,2,0.125,0.14178,0,2.75088,0,4.5,4.93283,0.37884,0.2,0.05,0.16667,0.58824,1.25,0.8,0.02231,0.01781,0.02748,0.58824,0.0135,0.28125,6,1.5138,40,3547.82138,2,138.70243,5,1.69574,8.92021,3,0.96989,40099.41879,8.56515,23,51763.22899,2608.80338,37,0.22238,0.83333,3304.4136,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-04,"Standard","Currency",0,1.1937,0.01989,0.02,0.15385,0.40977,0.25,40,173,2,0.125,0.14286,0,2.79049,0,4.5,4.76595,0.38057,0.2,0.05,0.16667,0.58824,1.20438,0.80429,0.02364,0.02283,0.02817,0.58824,0.01529,0.28117,6.00783,1.53105,39.9725,3460,2,129.66667,5,3.475,7.61735,3,0.98652,40028.567,9,23,52601.81443,2651.052,37,0.22372,0.83333,3287,32.28261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-05,"Standard","Currency",0,1.19235,0.02444,0.02222,0.15506,0.41516,0.24945,40,173.43899,2,0.12658,0.14286,0,2.79626,0,4.43549,4.84388,0.37037,0.19608,0.05,0.16667,0.59994,1.20419,0.81939,0.02668,0.01667,0.02869,0.58824,0.01422,0.28125,6,1.54077,40,3471.8288,2,129.09667,5,4,5.68387,2.83913,1,40801.70079,9,23,52869.48317,2595.70945,36.82929,0.22659,0.83333,3362.90816,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-06,"Standard","Currency",0,1.15462,0.02113,0.02151,0.15757,0.41667,0.24956,40,173.1411,2,0.11319,0.14286,0,2.65481,0,4.5,5,0.38443,0.19808,0.05573,0.16667,0.6,1.22615,0.80274,0.02246,0.01667,0.03003,0.58824,0.01449,0.28076,6,1.54489,40,3461.20184,2,124.79592,5,4,5.83077,2.48876,0.97717,40516.42525,9,23,52679.50622,2587.15783,36,0.22721,0.8241,3462.13334,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-07,"Standard","Currency",0,1.17749,0.02078,0.0218,0.15257,0.41667,0.24773,40,173,2,0.12422,0.14286,0,2.5,0,4.47291,4.615,0.38406,0.19836,0.04985,0.16827,0.6,1.23522,0.8043,0.02009,0.01667,0.03017,0.58824,0.01601,0.28117,5.97407,1.51278,40,3143.35758,1.91522,130.68359,5,5,5.51531,3,0.97046,39123.42958,9,23,52601.08687,2508.5,36,0.22222,0.83333,3460,23.88046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-08,"Standard","Currency",0,1.13457,0.02115,0.02222,0.14543,0.41667,0.2486,39.00006,172.46127,2,0.12394,0.14286,0,2.5,0,4,4,0.38229,0.21422,0.04167,0.167,0.6,1.21529,0.78689,0.01972,0.01667,0.02659,0.60905,0.01657,0.28108,5.08511,1.50169,40.68182,3009.14,1.9475,138.17938,5.39889,4,5.74375,2.589,0.79891,39533.74533,9,23.28041,52557.32952,2502.39904,36,0.22242,0.83333,3311.4323,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-09,"Standard","Currency",0,1.14946,0.02186,0.02222,0.1651,0.44135,0.25,39,172.38558,2,0.12405,0.14286,0,2.57015,0,4,4,0.37806,0.21242,0.04245,0.16833,0.6148,1.23889,0.78988,0.0227,0.01649,0.02625,0.60756,0.01591,0.28125,6,1.53466,40,3209.65887,2.39897,130,6.515,4.90521,6,2.15411,0.7856,39891.10068,9,24.07778,52480.92135,2584.99995,35.0001,0.22248,0.80592,3155.37412,23.44118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-10,"Standard","Currency",0,1,0.02187,0.02222,0.15344,0.43446,0.25,39,171.94125,2,0.12663,0.13973,0,2.5,0,4,4,0.38213,0.20876,0.04738,0.17203,0.62193,1.22808,0.79348,0.02129,0.01626,0.02671,0.625,0.01638,0.28257,7,1.54721,40.13836,3065.42222,2.34286,113.322,5,4,6,2,0.88587,39927.20809,9,25,52240.85389,2507.45146,35,0.22236,0.8,3147.46921,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-11,"Standard","Currency",0,1,0.02197,0.02222,0.15385,0.43478,0.25,39.6389,171.66667,2,0.12427,0.14286,0,2.53256,0,4.18671,4,0.38462,0.21053,0.04878,0.17219,0.6183,1.25104,0.79817,0.02037,0.01667,0.02614,0.625,0.01534,0.28571,7,1.54525,40,3046.55788,1.686,130,7.23045,3.76768,6,2,0.86141,38429.83838,9,25,52186.66768,2627.18672,35.79983,0.22239,0.8,3160.38339,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-12,"Standard","Currency",0,1.16106,0.0234,0.02222,0.15317,0.43478,0.24247,39.73377,170.98952,2.00967,0.12391,0.14286,0,2.7,0,4.27314,4,0.3846,0.20935,0.04469,0.17846,0.61538,1.29109,0.79503,0.0239,0.01654,0.02517,0.62402,0.01108,0.28571,8,1.55375,40,3034.72653,1.52413,128.33763,8,3,6,2,0.86202,38091.54545,9.22,25,51961.9644,2615.1823,35.28359,0.21953,0.8,3131.51101,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-13,"Standard","Currency",0,1.14057,0.02458,0.02222,0.14975,0.43478,0.25,39.1071,170.50394,2,0.12444,0.14286,0,2.59894,0,4.34652,4.33247,0.38462,0.20833,0.0505,0.17519,0.6069,1.3073,0.79119,0.01667,0.01649,0.02052,0.62488,0.0112,0.28894,7.10534,1.54663,40,3020.04124,1.65129,130,7.85934,2.04845,6,2,0.98347,38115.28743,9,22.69149,51599.66501,2585.20202,35.62309,0.22194,0.79818,3122.76858,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-14,"Standard","Currency",0,1,0.025,0.02222,0.15966,0.44093,0.24716,39.23502,171,2,0.125,0.14829,0,2.51096,0,4,4.0192,0.38875,0.20901,0.06032,0.17282,0.60216,1.26162,0.78078,0.01667,0.01667,0.0271,0.61321,0.01,0.28951,7.44796,1.55078,40,3183.849,1.65129,130,7.76557,2.07128,8.03889,2,0.99798,38215.66623,8.97173,22.83702,51642,2565,35.77297,0.22247,0.76923,3078,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-15,"Standard","Currency",0,1,0.025,0.02365,0.15958,0.43689,0.25,39.05482,170.19699,2,0.125,0.153,0,2.5,0,4,4,0.39221,0.20833,0.06607,0.17522,0.60718,1.2909,0.8,0.01667,0.01629,0.0289,0.61416,0.01333,0.3,7.04194,1.54043,40,3183.849,1.75104,111.79167,6.60533,2.8617,8.11828,2,1,38039.33236,9,24,51155.90398,2553.32847,35,0.22251,0.76923,3064.20894,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-16,"Standard","Currency",0,1.1799,0.02439,0.02224,0.16667,0.45689,0.25,39.83512,171,2,0.125,0.14286,0,2.5,0,4.22997,4,0.39694,0.2,0.0604,0.18058,0.60321,1.28129,0.80259,0.01667,0.01666,0.03012,0.62463,0.01447,0.3028,7,1.55039,40,3085.26844,1.978,112.05051,6.95313,2,8,2,1,39661,8.86316,24.87526,51363.20365,2600.91,35,0.22413,0.77495,2821.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-17,"Standard","Currency",0,1.18559,0.0244,0.02231,0.16667,0.45455,0.25,39,171.71495,2,0.125,0.14286,0,2.28807,0,4,4,0.3983,0.20014,0.05927,0.17925,0.59646,1.27454,0.81972,0.0167,0.01653,0.02826,0.625,0.01345,0.30003,7,1.55983,41,3014.08007,2.78936,132.92105,5,2.07706,8,2,1,38955.01264,8.63191,22.37789,52047.53079,2744.97336,35,0.27816,0.76923,2785.27505,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-18,"Standard","Currency",0,1.1868,0.02453,0.02254,0.18374,0.45455,0.25,39,171.82498,2,0.12732,0.14286,0,2.21558,0,4,4,0.39515,0.21053,0.05556,0.18182,0.58812,1.31042,0.83333,0.01749,0.01667,0.0253,0.625,0.01436,0.3,7,1.55541,40,2926.77419,3,130,5.76304,3,8,2,1,38626.92664,8.22347,22.77791,52239.59175,2748.13685,35,0.28957,0.76923,2996.5396,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-19,"Standard","Currency",0,1,0.02445,0.02189,0.17683,0.45547,0.26722,39,172,2,0.14123,0.14286,0,2.07426,0,4,4,0.39587,0.21959,0.05556,0.18128,0.58824,1.4,0.82995,0.01821,0.01667,0.02463,0.65843,0.01184,0.30747,7,1.54979,40,2926.77419,2.99219,130,5,3,7.45361,2,1,37748.38737,9,22,52247.01394,2752,34.41412,0.31092,0.79541,2999.58947,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-20,"Standard","Currency",0,1,0.02456,0.02222,0.16667,0.45474,0.27027,39,172.65089,2,0.14145,0.15385,0,2,0,4,4,0.39216,0.2139,0.06052,0.18182,0.5831,1.375,0.8,0.0201,0.01658,0.02563,0.65,0.01226,0.30775,7,1.52229,42.05253,2930.93705,2.9325,130,8,2.92708,7.45361,1.53521,1,38132.3105,9,22,52313.90331,2754.36295,34.18106,0.26101,0.76559,3010.93467,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-21,"Standard","Currency",0,1,0.02442,0.02222,0.1927,0.46374,0.26817,39,173,2,0.13929,0.14997,0,2.27142,0,4.16909,4,0.38935,0.20982,0.05556,0.18106,0.57609,1.26658,0.8,0.01964,0.01613,0.02442,0.64849,0.01242,0.29988,7,1.51294,42.03302,3083.30645,2.49227,136.60016,8,1.56484,5.67959,1,1,38209.56129,8.445,23,52502.55532,2761.04286,34,0.31185,0.76923,3017.02895,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
