"Date","League","Type","Acton.s.Nightmare","Caer.Blaidd..Wolfpack.s.Den","Death.and.Taxes","Hall.of.Grandmasters","Hallowed.Ground","Maelstr√.m.of.Chaos","Mao.Kun","Oba.s.Cursed.Trove","Olmec.s.Sanctum","Poorjoy.s.Asylum","The.Coward.s.Trial","The.Perandus.Manor","The.Putrid.Cloister","The.Vinktar.Square","Vaults.of.Atziri","Whakawairua.Tuahu","Doryani.s.Machinarium","Pillars.of.Arun","The.Beachhead_T10","The.Beachhead_T15","The.Beachhead_T5","The.Twilight.Temple","Altered.Distant.Memory","Augmented.Distant.Memory","Cortex","Rewritten.Distant.Memory","The.Beachhead","Twisted.Distant.Memory","NA."
2019-09-25,"Standard","UniqueMap",2.58,2,2.67,6.84,6.62,5,10.12,3.4,2.2,18,19.5,464.55,142.53583,88,20,1.3,540.9,2.62,121.75,110,60.17,20,0,0,0,0,0,0,0
2019-09-26,"Standard","UniqueMap",2.7,2,2.82231,6.84,6.62,5,10.33,3.4,2.2,18,19.75,469.007,143.3,88,20,2,543.7325,2.44,121.92,110,74.83,20,0,0,0,0,0,0,0
2019-09-27,"Standard","UniqueMap",2.6,2,2.73,6.42,12.01,5,14.44273,3.62,2.2,18,120,469.28778,167.8,88,20,2,543.59,2.44,121.73,114.77263,74.83,20,0,0,0,0,0,0,0
2019-09-28,"Standard","UniqueMap",2.62,2,3,6.42,29.01,5,16.26768,3.62,2.2,18,120,422.58,168.96182,58,20,2,576.61,2.06,121.71,114.64,72.94,20,0,0,0,0,0,0,0
2019-09-29,"Standard","UniqueMap",2,2,3,6.84,557.55,5,15.11,3.62,2.42,18,21,419.415,167.787,58,11,1.02,572.80333,1.93423,100,149.43,70.12,20,0,0,0,0,0,0,0
2019-09-30,"Standard","UniqueMap",2,2,3,6.84,512.97,59.41,15.40005,3.62,2.42,18,120,420.15,168.0705,50,11,1,571.88,1.64,115.15,143.89,77.96,20,0,0,0,0,0,0,0
2019-10-01,"Standard","UniqueMap",2,2,5.09,6.84,511.7175,59.38,16.78,3.62,2.42,18,120,419.92,167.69,50,11.44,1,540.53,1.75,112.3,119.6,76.8,20,0,0,0,0,0,0,0
2019-10-02,"Standard","UniqueMap",2,2.88,5.09,188.5,11.28,59.40667,17.9,3.62,6.41,18,120,420.08,153.0455,50,11.44,1,540.765,3,112.3,123.12,75.14,16.94,0,0,0,0,0,0,0
2019-10-03,"Standard","UniqueMap",2,4.43,2,1675.6,11.28,59.25,15,3.85,3.8,18,21,419.30167,130.19,50,11,1,523.16,2.4,137.55,144.35,75.33,4.77,0,0,0,0,0,0,0
2019-10-04,"Standard","UniqueMap",2,4.43,2,34.65,12.49,40.28,14.39899,4.53,3.8,13.5,21,411.19667,130.19,50,11,1,530.1,2.4,103.04,140,72.27,4.88,0,0,0,0,0,0,0
2019-10-05,"Standard","UniqueMap",2,2.61,7.06,302.97,12.49,40.36,13.47,5.40167,3.8,8.53,21,411.7,134.47,50,10.1,1,540.76,2.22,103.04,140,93.19,4.88,0,0,0,0,0,0,0
2019-10-06,"Standard","UniqueMap",2,1,7.06,303.06,12.49,40.38,13.44091,5.48,3.8,8.53,21,411.28,135.22,50,10.1,1,541.05,2.22,100,126.97,91.14,17.51,0,0,0,0,0,0,0
2019-10-07,"Standard","UniqueMap",1.69,1,7.06,298.42583,5.41,201.55667,13.73,6.07,3.8,11.25,120,410.04125,117.9,57.63,10.21,1,541.08,2.23,100,130,82.06,16.04,0,0,0,0,0,0,0
2019-10-08,"Standard","UniqueMap",1.69,1,4.68,279.76,5.41,201.07,14,3.41,3.8,11.25,16.5,409.05,118.28,57.63,10.21,1,612.375,2.05,106.03,103.54606,80,16.04,0,0,0,0,0,0,0
2019-10-09,"Standard","UniqueMap",1.69,1,3,279.61,6.09,200.87,14.32081,3.41,3.18,11.25,16.5,406.86,118.28,57,10.21,1,404.1,1.88,94.38,120,71.27,17.81,0,0,0,0,0,0,0
2019-10-10,"Standard","UniqueMap",1.71,1,2.97,279.68,3.6,200.94,15,3.52,3.52,11.25,29.29,406.96,129.33,57,10.21,1,404.25,1.72,94.38,123.56,54.48,23.64,0,0,0,0,0,0,0
2019-10-11,"Standard","UniqueMap",0.95,1,3,298.03,3.6,201.07,15,3.65,3.8,10.58,29.29,407.22,121.66,57,10.21,1,404.91333,2.65,114.34,132.07,43.49,22.8,0,0,0,0,0,0,0
2019-10-12,"Standard","UniqueMap",0.93,1,3,280.26083,3.62,201.76167,15,3.65,3.8,12.14,7.17,370.70611,117.29,57,10.21,1,555.503,1.7,114.67,138.02056,43.76,22.75,0,0,0,0,0,0,0
2019-10-13,"Standard","UniqueMap",0.9,1,2.4,34.15,3.62,201.57667,15,3.54,3.6,12.14,7.17,410.96857,121.73,57,11.74,1,556.236,1.98,114.67,140,44.81,15.06,0,0,0,0,0,0,0
2019-10-14,"Standard","UniqueMap",1.3,1,1.85,34.15,3.53,168.31,15.04,3.63,3.82,13.72,7.17,420.01,96.54,45,15.26,1,556.62,1.99,117.05,139.01,44.81,15.15,0,0,0,0,0,0,0
2019-10-15,"Standard","UniqueMap",1.3,1.12,1.85,48.31,5.87,25.85,17,3.58,3.82,13.72,7.17,386.13,97.66,45,10.54,1,556.62,2.04,112.32,125.89061,43.04,24.6,0,0,0,0,0,0,0
2019-10-16,"Standard","UniqueMap",1.35,1.05,1.93,48.31,3.84,25.9,17.84,3,3.41,13.72,7.17,338.06,135.46,57,10,1,591.6,2,112.32,130.71394,46.58,22.77,0,0,0,0,0,0,0
2019-10-17,"Standard","UniqueMap",1.32,1.28,1.99,47.79,3.84,25.9,16.88,3,3.41,13.72,8.27,361.40444,168.05091,57,10,1,473.2,2,112.32,134.1,46.58,24.7,0,0,0,0,0,0,0
2019-10-18,"Standard","UniqueMap",1.26,1.28,1.95,8.4,2.41,10,16.00288,3,2.1,6.51,8.27,345.286,169.32,57,10,0.94382,472.42,2,112.85,136.47146,46.58,24.6,0,0,0,0,0,0,0
2019-10-19,"Standard","UniqueMap",1.26,3.02,2.04,8.4,2.89,10,14.72,3,2.1,12.04,8.27,388.34875,169.38767,57,10,0.79,457.03,2,218.18,135.08081,69.13,25,0,0,0,0,0,0,0
2019-10-20,"Standard","UniqueMap",1.26,3.16,1.93,8.41714,2.89,10,15.69,3,1.96,11.92,8.27,389.36,169.94143,57,10.49,0.97,458.194,2,105.79,130.05,71.94,25,0,0,0,0,0,0,0
2019-10-21,"Standard","UniqueMap",1.27,3.16,3.06,6.52,3.22,10,17.38,3,1.96,11.17,8.27,391.2725,171.01036,57,10.49,1,427.525,2,97.05,125,79.21,21.37,0,0,0,0,0,0,0
2019-10-22,"Standard","UniqueMap",1.31,3,2.97,6.59,3.22,10,18,39.5,1.96,11.62,8,400.52111,171.21786,50,10.39,1,396.36857,2,96.64,127.15,29.15,23.26,0,0,0,0,0,0,0
2019-10-23,"Standard","UniqueMap",1.36,3.06783,3.48103,6.59,3.9,1.9,18,39.58,1.96,11.74,8,401.1,114.83,44.65,10.39,1,473.95,2,46.22,130,29.15,24.65,0,0,0,0,0,0,0
2019-10-24,"Standard","UniqueMap",1.29,3,2.99,6.59,3.56,3.7,18,23.21,1.66,10.04,9.41,400.62,131.75,44.65,10.39,1,473.12,2,54.17,135,30.76,19.1,0,0,0,0,0,0,0
2019-10-25,"Standard","UniqueMap",2.47,3,3.31,6.59,3.56,3.7,17.6,172.03,1.66,10.97,9.41,401.1,132.85,44.65,10.39,1,473.95,2,47.5,135,23.74,19.88,0,0,0,0,0,0,0
2019-10-26,"Standard","UniqueMap",2.47,2.95,3,6.59,3.27,3.7,18,171.53,1.71,10.92,10.2,401.03778,172.15036,44,10.51,1,474.2825,2,45.97,135,23.74,20,0,0,0,0,0,0,0
2019-10-27,"Standard","UniqueMap",2.47,2.15,3,5.42,3.27,3.7,15,39.07,1.76,11.99,9.88,393.4525,172.03,44,10.51,1,473.03,2,45.97,117.03,42.36,19.98,0,0,0,0,0,0,0
2019-10-28,"Standard","UniqueMap",3,2,3.05,5.32,3.27,3.7,15,39.04,1.76,11.19,17.22,383.01,170.47846,29,10.21,1,395.4,2,89.4,119.3,65.89,18.99,0,0,0,0,0,0,0
2019-10-29,"Standard","UniqueMap",4.09,2,3.11,5.32,3.66,3,15,39.04,1.76,8.77,7.67,383.01,172.03,29,27.66,1,388.41,2,89.53,111.72626,70.01,18.99,0,0,0,0,0,0,0
2019-10-30,"Standard","UniqueMap",11.58,2,3.02,5.32,4.63,3,12.85071,3.89,1.76,11.19,7.67,377.31,181.68,29,27.66,1,379.74,2,89.64,110,70.55,16.95,0,0,0,0,0,0,0
2019-10-31,"Standard","UniqueMap",11.58,2.42,3,5.32,4.63,3,14,38.84,1.76,11.28,15.9,441.67,179.67,29,171.03,0.97,378.283,1.95,89.64,118.07,68.62,17.08,0,0,0,0,0,0,0
2019-11-01,"Standard","UniqueMap",11.58,2.53,3,6.84,8.63,3,14,38.89,1.39,15,15.9,441.392,242.43929,29,44.13,1,394.68,1,89.43,126.42545,72.256,16.95,0,0,0,0,0,0,0
2019-11-02,"Standard","UniqueMap",10.18,2.53,3,6.84,8.84,3,13.46,22.48,1.3,15,15.9,430.7875,241.44,29,44.07,1,393.36,1,89.43,121.47,77.08,16.84,0,0,0,0,0,0,0
2019-11-03,"Standard","UniqueMap",10.18,2,3,6.84,8.84,3,14,22.56,1.3,15,7.44,364.11,242.67,29,44.16,1,395.44125,1,89.43,124.9703,78.96,15.43,0,0,0,0,0,0,0
2019-11-04,"Standard","UniqueMap",7.72,2,3,154.86,8.65,3,12.10535,22.51,1.3,15,7.44,365.12,242.47,29,44.15,1,378.27,1.1,89.43,125,48.81,15.18,0,0,0,0,0,0,0
2019-11-05,"Standard","UniqueMap",7.72,2,2.52,154.56,8.65,3,10,8.9,1.41,15,7.44,368.01714,160.52,29,44.11,1,342.24,1.01,87.73,170.75005,48.85,16.88,0,0,0,0,0,0,0
2019-11-06,"Standard","UniqueMap",30,2,3,154.47167,10,3,13.14,8.9,1.41,15,7.44,369.725,146.86,29,44.1,1,342.0275,1,88.98,142.63,45.11,16.93,0,0,0,0,0,0,0
2019-11-07,"Standard","UniqueMap",30,2,2.42,154.42,6.48,1.14,14.59,8.9,1.31,13.39,3.09,369.62,128.59,29,44.1,1,341.92,1,89.1,138.44,47.66,16.54,0,0,0,0,0,0,0
2019-11-08,"Standard","UniqueMap",30,2,2.42,5.2,6.48,1.04,9.94,8.9,1.31,12.92,3.1,369.34929,119.24,29,44.05,1,340.9225,1,89.22,125.00742,45.11,17.68,0,0,0,0,0,0,0
2019-11-09,"Standard","UniqueMap",30,2.4,2.25,5.2,6.48,13.68,12.93,8.9,1,15,2.79,377.38577,119.24,29,30,1,340.44,1,90,137.51,48.11,16.48,0,0,0,0,0,0,0
2019-11-10,"Standard","UniqueMap",30,2.42,2.16,89.3,6.48,197.3925,12,10.1,1,15,5.49,374.415,135.52,29,30,1,339.34,1.1,90,147.02,50,16.48,0,0,0,0,0,0,0
2019-11-11,"Standard","UniqueMap",1876.79,2.42,2.27,89.4725,7.04,197.5,12.76,9,1,15,5.49,421.4,117.16,29,21,1,373.70667,1.1,89.31,143.17,40.45,17,0,0,0,0,0,0,0
2019-11-12,"Standard","UniqueMap",7.63,2.53,2,89.26,3.25,196.95,11.82,9,1,15,5.49,391.47867,101.31,35.54,21,1,372.73,1.17,89.93,142.78,44.28,17,0,0,0,0,0,0,0
2019-11-13,"Standard","UniqueMap",1694.53333,2.53,2,89.14,2.97,196.6925,13.71,9,1,15,5.49,392.60179,99.38,35.54,21,1,355.48,1.17,89.9,140.86,41.88,17.29,0,0,0,0,0,0,0
2019-11-14,"Standard","UniqueMap",4.69,2.53,2,89.02,2.97,196.98,13.24005,9,1,15,5.64,393.21,99.26,35.54,21,1,356.01,1.09,90.22,128.43,45.42,17.11,0,0,0,0,0,0,0
2019-11-15,"Standard","UniqueMap",4.69,2,2,5,2.97,196.77,12.61,9,1.65,15,5.64,392.44,99.91,35.54,20,1,355.32,1.51,94.97,128.56,46.16,17.11,0,0,0,0,0,0,0
2019-11-16,"Standard","UniqueMap",2,2,2,5.02,2.72,197.54375,9.89,9,1.65,15,5.64,393.72393,99.91,44,15.5,1,340.62,1.55,90.98,135.36076,44.86,17,0,0,0,0,0,0,0
2019-11-17,"Standard","UniqueMap",2,3,2,5.02,2.72,197.99125,15,9,1.65,17.62,13.22,390.03227,100.26,44,12.12,1,357.245,1.96,86.04,129.28,44.8,17,0,0,0,0,0,0,0
2019-11-18,"Standard","UniqueMap",2,3,2,5,2.72,197.84,15,4.18,1.65,17.62,15.74,384.91,110.82,44,20,1,371.76,2,86.04,130.5,50,17.32,0,0,0,0,0,0,0
2019-11-19,"Standard","UniqueMap",2,3,2,5.11,2.76,198.33,13.14,2.77,1.87,14.22,15.74,385.554,105.03,35,20,1,514.77,2,92.49846,109.63,63.82,17.32,0,0,0,0,0,0,0
2019-11-20,"Standard","UniqueMap",2,3,2,5.11,3.04,198.965,11.71,2.6,1.87,14.02,15.74,405.725,103.94,35.5,20,1,516.49,1.96,90.79,121.29,90,17.96,0,0,0,0,0,0,0
2019-11-21,"Standard","UniqueMap",1.97,3,2,5.11,0.98,199.735,11.56,2.6,1.87,11.47,15.74,422.54,107.19,35.5,20,1,518.88,1.42692,80,126.61,83.48,18.33,0,0,0,0,0,0,0
2019-11-22,"Standard","UniqueMap",2.1,3.96,2,5.22,0.82,200.03,14.42,2.6,2.31,16.48,15.74,423.79,107.19,35,20,1,520.42,1.97,85.79,129.16515,85.87,18.08,0,0,0,0,0,0,0
2019-11-23,"Standard","UniqueMap",2,2.95,2,5.22,0.62,1722.7,14.41,2.6,5,17.04,17.51,423.2175,134.36,39,20,1,520.4875,1.99,84.76,130,86.41,20,0,0,0,0,0,0,0
2019-11-24,"Standard","UniqueMap",2,2.95,2.19,5,0.62,993.93,14.20505,3.02,5,20,37.63,397.31,126.8,39,20,1,521.14,2.79,125.34,117.14,86.45,19.82,0,0,0,0,0,0,0
2019-11-25,"Standard","UniqueMap",2,2.95,2.22,6.43,0.64,100,14.18096,2.26,94273.1,20,37.63,347.12,131.43,39.22,20,1,507.09,2.9,129.62,120.27,90,20,0,0,0,0,0,0,0
2019-11-26,"Standard","UniqueMap",2.74,2.97,2.26,6.43,0.65,90,13.8401,1.34,2.6,20,15.8,347.12,148.692,39.22,29.86,1,507.09,2.1925,130.39,111.08586,83.3,20,0,0,0,0,0,0,0
2019-11-27,"Standard","UniqueMap",2.86,2.97,2.38,6.33,0.63,80,12.72535,1.34,2.6,20,15.8,420.48,156.35,39.22,29.86,1,524.13,2.19,138.21,114.68,84.04,20,0,0,0,0,0,0,0
2019-11-28,"Standard","UniqueMap",2.76,3.09,2,6.33,0.63,60,14.43,2.26,2,20,17.23,436.5,156.35,39.22,29.86,1,524.13,2.96,100,116.31,80,20,0,0,0,0,0,0,0
2019-11-29,"Standard","UniqueMap",2.76,3.23,2.04,6.44,0.63,1.84,12,2.7,2,20,14.05167,454.08625,157.01063,39.22,29.86,1,522.35,2.22,100,125.75,80,20,0,0,0,0,0,0,0
2019-11-30,"Standard","UniqueMap",3.55,2.42,2.0536,6.66,0.61,1.52,11.88,2.72,1.41,20,13.96,453.70444,156.42,39.22,29.86,1,520.84,2.3,100,120,80,20,0,0,0,0,0,0,0
2019-12-01,"Standard","UniqueMap",3.55,2.42,2.13,6.66,0.61,1.09,10.8,2.72,1.41,20,12.61,452.77444,156.59,39.33,16.52,1,375.66,2.47,100,116.77,80,20,0,0,0,0,0,0,0
2019-12-02,"Standard","UniqueMap",3.66,2.23,2.15,6.66,0.61,345.12,13.24,5,1.41,16.82444,45,471.89,156.59,39.33,16.52,1,533.63,2,111.06,125,81.41,20,0,0,0,0,0,0,0
2019-12-03,"Standard","UniqueMap",7.22,3.1,3,16.03,0.61,344.94,15,5,1.31,16.86,45,473.18,166.42,39.33,16.52,1.05,536.21,2,136.79,125.46,80.98,20.2,0,0,0,0,0,0,0
2019-12-04,"Standard","UniqueMap",4.73,3,3,13.86,0.61,344.94,14.03,5,1.31,20,38.76,478.9025,157.07,2069.64,12.58,1.04,536.21,2,122.63,118.83,85.96,17.6,0,0,0,0,0,0,0
2019-12-05,"Standard","UniqueMap",2.85,3,3,8.65,0.61,344.36,14.36,5,1.31,20,27.5,491.15,157.36,2066.16,13.02,1,535.31,2,122.63,125,91.993,17.58,0,0,0,0,0,0,0
2019-12-06,"Standard","UniqueMap",2.98,3,3,7.63,2.42,344.06,15,5,1.21,20,11.99,491.255,157.36,2065.08,12.63,1,535.03,2,119.5,120,99,18.1,0,0,0,0,0,0,0
2019-12-07,"Standard","UniqueMap",2.98,4.04,2.69,7.64,2.42,65.902,15,5,1.32,20,12.07,514.78765,157.36,2064.36,12.63,1,534.785,2,119.42,120,97.48,17.6,0,0,0,0,0,0,0
2019-12-08,"Standard","UniqueMap",3.1,4.04,2.66,6.6,2.65,65.77,16.4704,175.86,1.87,22.17,12.07,514.11529,157.44,2056.44,13.08,1.09,533.29,2,119.38,120,91.26568,15,0,0,0,0,0,0,0
2019-12-09,"Standard","UniqueMap",3.43,3.17,2.81,6.71,3.3,61.01,15.32101,1.8,1.87,20,11.59,511.85344,157.44,2047.98,13.08,1.81,511.925,2,128.68,111.59,85.01,15,0,0,0,0,0,0,0
2019-12-13,"Standard","UniqueMap",1.56,3,3,6.22,3.06,5.42,10,2.42,1.67,8.39,17.61,544.29,80,181.43,10,1,582.59,2,0,0,0,16.12,181.43,0,0,544.29,76.17,152.42,0
2019-12-14,"Standard","UniqueMap",1.59,3,3,6.5,4.25,5.42,10,2.33,2,8.73,17.61,539.18423,80,179.84,10,1,577.01688,2,0,0,0,16.57,179.84,179.38,1781.8,539.52,19.58,719.25,0
2019-12-15,"Standard","UniqueMap",1.59,3,2.89,6.11,4.25,5.42,10,2.51,2,8.73,17.61,534.104,80,53.76,10,1,571.38688,2,0,0,0,17.03,294.84,402.265,674.585,533.21786,14.6,568.17,0
2019-12-16,"Standard","UniqueMap",1.5,3,2.92,6.59,4.25,5.42,10,2.51,2,9.06,18.32,529.09,80,40,10,1,566.01188,2,0,0,0,17.5,350.93429,313.035,526.83,346.59455,79.31,353.339,0
2019-12-17,"Standard","UniqueMap",1.68,3,2.72,7.08,4.25,4.85,10,1.23,1.83607,6.86,13.23,529.1625,72.1,82.72,10,1,566.23813,2,0,0,0,17.5,157.51,176.5775,527.39211,114.27,120,176.66,0
2019-12-18,"Standard","UniqueMap",1.62,3,2.89,6.59,4.37,4.85,10,1.24,1.87,6.9,10.86,528.99,80,166.41833,9.68,1,575.43333,2,0,0,0,20,160.69,176.321,430.5,109.63529,107.26,156.85857,0
2019-12-19,"Standard","UniqueMap",2,3,2.84,6.2,4.48,4.85,10,1.26,1.87,6.99,12.28,525.49154,80,62.28,9.68,1,574.24778,2,0,0,0,20,144,174.36478,458.5778,98.11,100,116.92,0
2019-12-20,"Standard","UniqueMap",2,3,2.84,5.95,4,4.85,10,1.26,1.86,6.98,12.28,526.59,80,48.12,8.85,1,575.44722,2,0,0,0,20,157.50941,125.96,374.46,74.67,97.4,149.45,0
2019-12-21,"Standard","UniqueMap",2,3,3,5.85,4,4.85,10,1.27,1.82,7.04,12.28,526.22591,80,77.02,5.78,1,575.08,2,0,0,0,20,162.55889,90,349.89926,91.3,86.67,150,0
2019-12-22,"Standard","UniqueMap",2,3,3,6.63,4,4.85,10,1.08,1.84,7.05,12.28,526.68,80,69.11,5.78,1,575.54,2,0,0,0,20,157,80,254.21429,128.44,99.16177,150,0
2019-12-23,"Standard","UniqueMap",2,3,2.99,6.44,4,5.53,10,2.64,1.84,7.05,10.55,526.53,80,58.64,5.32,1,575.38,2,0,0,0,20,150,57.38,259.2319,117.55,94.44,120.3,0
2019-12-24,"Standard","UniqueMap",2,3,2.97,5,4,4.95,10,2.54,1.82,7.04,9.47,526.83,80,58.64,4.87,1,576.28278,2,0,0,0,23.48,120,66.67,417.6985,113.27,80.06,89.4,0
2019-12-25,"Standard","UniqueMap",2.00656,3,2.85,5,13.49,4.95,10,1.99,4,7.1,8.36,523.8375,84.01,49.04,3.94,1,587.38,2,0,0,0,23.23,112.04,67.72532,353.74535,110,97.85,91.36,0
2019-12-26,"Standard","UniqueMap",2.74,3,1.63,5.44,14.71292,45.39,10,1.8,4.84,8.87,7,575.55833,82.35,49.68,3,1,584.89,2.6,0,0,0,23.23,88.88811,50,340.74,100,100,86.5,0
2019-12-27,"Standard","UniqueMap",2,3.66,1.09,5.44,25,45.68846,13.07,1.95,4.84,12.54,7,578.61333,98.8,50,3.63,1,583.51643,5,0,0,0,24.8,86.2,50,521.4,84.20045,100,80,0
2019-12-28,"Standard","UniqueMap",2,3.54,1.16,5.93,25,281.19,17.44,1.95,55.7,3.62,7,577.18,162.26,50,3.14,1,702.55,4.11,0,0,0,23.89,68.31,50,434.56818,76.44,100,70,0
2019-12-29,"Standard","UniqueMap",2,3.56,1.18,6.12,17.19,282.01,17.26,1.95,55.86,15.18,7,573.90727,147.47111,49.77,3.14,1,704.58,4.12,0,0,0,18.06,80,55.27,424.99989,78.33,100,78.64468,0
2019-12-30,"Standard","UniqueMap",2,3.79,1.42,5.91,17.19,230.19,18.34,1.99,38.8,4.82,5.63,520.41,146.56,47.85,2.65,1,702.55,3.14,0,0,0,22.64,70,51,416.23944,65.21862,100,76.378,0
2019-12-31,"Standard","UniqueMap",2,4.54,4.7,5.91,13.18,229.53,18.3,757.71,908.27,18,31.28,518.91,172.97,49.77,24.41,1,700.53,1.97,0,0,0,24.64,60,52.06,517.41,77.16,103.24323,68.53816,0
2020-01-01,"Standard","UniqueMap",2,4.65,5,6.16,12.07,228.33,19.26,13.98,903.33,18,31.28,516.09,172.03,46.69,15.2,1,697.39,2.64,0,0,0,23.72,71.31,58.56,544.77167,60,78.16035,68.37283,0
2020-01-02,"Standard","UniqueMap",2,4.65,5,6.16,12.26,225.6275,20,12.9,54.35,18,765.01333,513.00273,171.0025,39.38,15.14,1,684.12,2.64,0,0,0,23.72,119.9,64.52,598.10059,80.04206,87.0903,78.43,0
2020-01-03,"Standard","UniqueMap",2,6.92333,5,6.22,12.26,74.24625,20,12.9,54.26667,18,763.4,511.86273,170.60286,39.18,45.34111,1.01,682.42,2.93,0,0,0,23.26,118.75652,69.08,511.96372,83.46,76.1,77.7,0
2020-01-04,"Standard","UniqueMap",2,7.11,5,6.22,7.11,74.33,20,12.9,54.30667,18,764.2,512.3895,87.84,39.24,24.20545,1.38,547.12,3.06,0,0,0,23.26,97.88,64.92,510.234,87.74,79.61,78.07,0
2020-01-05,"Standard","UniqueMap",2,7.44,5,6.65,6.83,87.93,19.25,12.9,706.3,17.52,762.84,512.88,87.84,39.85,24.25,1.22,546.9,2,0,0,0,23.85,89.55,64.92,512.85,80,91.31,56.56,0
2020-01-06,"Standard","UniqueMap",2,5,5,6.65,6.83,110.10625,15.53,12.9,11.38,17.52,725.74667,510.546,101.23,43.05,24.35,2,545.84,2,0,0,0,20.07,85.26,61.85,510.62182,70,95,57.75542,0
2020-01-07,"Standard","UniqueMap",2,5,3.98,12.19,6.59,109.225,15.18,45,9.7,13.75,62.82,505.41,94.65,43.18,36.98222,2,556.31,2,0,0,0,20,82.59,63.1,504.18,73.53,87.84,64.13875,0
2020-01-08,"Standard","UniqueMap",2,7.55,5,13.31,6.59,86.81,15.06,6.79,11.59,15.58,52.74,720.43,82.2,43.96,35.61,1.22,537.01,2,0,0,0,20,80,65.42,501.69,71.66,99.41126,60.53286,0
2020-01-09,"Standard","UniqueMap",2,7.89,5,13.31,6.59,86.79,15.77,6.79,5.06,15.58,34.7,720.17,82.2,43.96,25.49,1,536.82,2,0,0,0,20,80,65.49,501.50426,70,100.26,50,0
2020-01-10,"Standard","UniqueMap",2,7.61,5,13.31,6.59,86.842,15.52,3.98,5.06,15.65,9.24,719.48,90,38.09,25.58,1,536.31,2,0,0,0,20,77.47,66.01278,501.03,70,100,50,0
2020-01-11,"Standard","UniqueMap",2,7.95,5,21.03,6.59,88.3,16.74,3.9,5.06,16.21,11.28,719.5902,70.5,38,25.58,1,536.39,2,0,0,0,19.56,75,69.81,501.1038,66.30935,100,59.07,0
2020-01-12,"Standard","UniqueMap",2,8,5,15,11.84,99.65,15,3.9,5.06,15.65,11.28,712.84,70.5,43.91,17.94,1,531.365,2,0,0,0,20,75,68.94538,501.19904,60,112.4746,69.26,0
2020-01-13,"Standard","UniqueMap",2,8,3.63,15,11.84,99.76143,18.48,4.08,5.06,16.34,13.35,497.19061,90,43.97,17.94,1,533.425,1.48,0,0,0,20,78.78227,70,582.01755,70,106.68,69.94,0
2020-01-14,"Standard","UniqueMap",2,8,3.45,21.03,11.17,99.48,18.45,13.45,5.06,18.84,13.35,494.52121,90,44.75,20,1,548.65,1.93,0,0,0,20,70,70,578.65852,70,112.31,64.3,0
2020-01-15,"Standard","UniqueMap",2,8,3.09,21.03,11.17,111.41563,18,13.45,5.06,18.08,13.35,379.28,90,46.34,17.03,1,548.81,1.93,0,0,0,19.66,70,70,577.83197,70,111.72535,60,0
2020-01-16,"Standard","UniqueMap",2,8.1,2.96,6.99,10.19,111.83,18,22.48125,4.57,12.02,10.08,380.31,83.14,49.33,17.03,1,550.44,2,0,0,0,19.18,68.78125,65.67,571.224,60.82,98.68,60,0
2020-01-17,"Standard","UniqueMap",2,17.43,2.86,6.99,5.91,86.28,18,3,3,12.02,10.08,380.3602,77.2,49.32,17.21,1,510.52,2,0,0,0,19.18,64.36,70,543.54111,70,98.41,60,0
2020-01-18,"Standard","UniqueMap",2,17.43,2.9,15,7.61,86.30714,18,2.2,2.4,13.64,10.08,381.9402,64.32,49.36,17.21,1,512.325,2,0,0,0,18.21,75,70,566.0191,60.09,78.70818,59.66,0
2020-01-19,"Standard","UniqueMap",2.76,16.68,3.03,15,7.61,71.66077,18,19.36,2.4,20.83,6.87,382.47,71.81,46.7,16.24,1,511.89,2,0,0,0,18.21,72.99,70,580.73231,60.08,107.67146,59.02,0
2020-01-20,"Standard","UniqueMap",2.76,9.87,2.1,15,7.61,74.29,18.19,167.51,12.73,20.83,6.08,384.77,99.56,49.28,20,1.46,514.14,2,0,0,0,17.71,75.79,69,561.17261,66.75,109.83,60,0
2020-01-21,"Standard","UniqueMap",2.67,4.37,2.83,15,14.5,74.09,18,167.01,12.73,22.11,6.08,384.04399,99.3925,46,20,1,303.432,2,0,0,0,18.29,75,66.52,584.22439,69.14,111.29071,65.62,0
2020-01-22,"Standard","UniqueMap",2,4.37,2.73,15,13.28,58.71,18,167.01,8.12,22.11,5.31,350.72,99.4,45.66,20,1,303.46,2,0,0,0,17.1,75,65,605.6779,70,112.01,69.37,0
2020-01-23,"Standard","UniqueMap",2,3.99,2.54,15,13.28,59.46,17.45829,167.51,50,21.62,2.52,351.77,106.64,42.36,68.25235,2,303.9,2,0,0,0,17.93,73.35,70,627.0825,69.40523,111.75,70,0
2020-01-24,"Standard","UniqueMap",2,3.99,2.54,22.08,17.69,59.11615,17.68873,166.46,1.53,18.21,5.12,349.5175,116.3,49.33,67.91588,1.45,302.934,2,0,0,0,18,73.59,70,582.64,64.10032,110,65,0
2020-01-25,"Standard","UniqueMap",3.85,4.38,2,19.9,15.99,59.3,17.89,167.01,1.41,15.01,5.36,334.02,116.3,49.33,68.09765,1.47,303.46,2,0,0,0,22.92,70,67.31,651.34,60,110,60,0
2020-01-26,"Standard","UniqueMap",4.19,3,2,18.82,16.45,44.07,17.36,167.01,1.71,15.66,5.92,334.02,65.8,49,184.3,1.28,303.46,2,0,0,0,59.95,70,60.89,584.54,60,105,57.9178,0
