"Date","League","Type","Anatomical.Knowledge","Ancient.Waystones","Apparitions","Army.of.Bones","Assassin.s.Haste","Atziri.s.Reign","Blood.Sacrifice","Brawn","Brittle.Barrier","Brute.Force.Solution","Careful.Planning","Cheap.Construction","Chill.of.Corruption","Clear.Mind","Coated.Shrapnel","Cold.Steel","Combustibles","Conqueror.s.Efficiency","Conqueror.s.Longevity","Conqueror.s.Potency","Corrupted.Energy","Dead.Reckoning","Efficient.Training","Eldritch.Knowledge","Emperor.s.Cunning","Emperor.s.Mastery","Emperor.s.Might","Emperor.s.Wit","Energised.Armour","Energy.From.Within","Fertile.Mind","Fevered.Mind","Fireborn","Fluid.Motion","Fortified.Legion","Fragile.Bloom","Fragility","Grand.Spectrum","Growing.Agony","Hair.Trigger","Healthy.Mind","Hidden.Potential","Hotfooted","Hungry.Abyss","Inertia","Inspired.Learning","Intuitive.Leap","Izaro.s.Turmoil","Lioneye.s.Fall","Malicious.Intent","Mantra.of.Flames","Martial.Artistry","Might.in.All.Forms","Mutated.Growth","Pacifism","Pitch.Darkness","Poacher.s.Aim","Powerlessness","Pugilist","Rain.of.Splinters","Rapid.Expansion","Reckless.Defence","Rolling.Flames","Sacrificial.Harvest","Self.Flagellation","Shattered.Chains","Spire.of.Stone","Spirit.Guards","Spirited.Response","Static.Electricity","Steel.Spirit","Survival.Instincts","Survival.Secrets","Survival.Skills","The.Vigil","Unending.Hunger","Unstable.Payload","Vaal.Sentencing","Volley.Fire","Warlord.s.Reach","Weight.of.Sin","Weight.of.the.Empire","Winter.s.Bounty","Collateral.Damage","Combat.Focus","Fight.for.Survival","First.Snow","From.Dust","Frozen.Trail","Hazardous.Research","Inevitability","Might.and.Influence","Might.of.the.Meek","Omen.on.the.Winds","Overwhelming.Odds","Primordial.Eminence","Primordial.Harmony","Primordial.Might","Pure.Talent","Ring.of.Blades","Soul.s.Wick","Spreading.Rot","Sudden.Ignition","Tempered.Flesh","Tempered.Mind","Tempered.Spirit","The.Anima.Stone","The.Blue.Dream","The.Blue.Nightmare","The.Golden.Rule","The.Green.Dream","The.Green.Nightmare","The.Long.Winter","The.Red.Dream","The.Red.Nightmare","To.Dust","Transcendent.Flesh","Transcendent.Mind","Transcendent.Spirit","Unnatural.Instinct","Violent.Dead","Watcher.s.Eye","Wildfire","Winter.Burial","Brutal.Restraint","Divide.and.Conquer","Elegant.Hubris","Glorious.Vanity","Lethal.Pride","Militant.Faith","Fortress.Covenant","Quickening.Covenant","Thread.of.Hope","NA."
2019-01-25,"Standard","UniqueJewel",1.63,1.04,0.36,0,0.36,1,1,1,0.4102,1,0.99,0.83,1.40971,5,0.34,0.96,1,1,0.36,1,0.45,13,24.01,1,230.7245,556.13467,265.92,398.91061,0.37,26.12898,1,10,5,1,0.43633,0.99,1,10,0.36,0.95,1,1,0.48,3.18,1,50,15,9,62.00367,0.38,0.93,0.36,0.38,0.53324,0.36,1,0.36,1,0.36,1,0.4,1.05,0.36,3,1,0.36,0.7702,1,0.36,1,0.39,0.36,0.44,0.36,1,2,1,1,0.9702,0.36,1,0.72,0.9202,0.36,14.28,1,1,1,2,0.74,0.84,0.63061,396.43224,0.36,0.36,3,25.23612,63.44,39.75,0.57061,1,0.38,0.36,0.77,1,0.84,120,40,407.6315,2.34,132.03105,717.0425,5,268.564,664.89211,4.8,90.67,121.6165,265.844,3854.29848,0.86531,141.24898,1,0.36,0,0,0,0,0,0,0,0,0,0
2019-01-26,"Standard","UniqueJewel",1.95,1,0.36,0,0.36,1,0.88,1,0.44041,1,1,0.36,1,5,0.33,0.96,1,1,0.36,1,0.76,11.63143,20,1,239.56,596.22313,269.78,405.57306,0.36,20.76735,1,9.03,3,1,0.36,0.36,1.2802,9.8,0.36,0.49041,1,1,0.74,2.22625,0.36,51.27041,15,10,60,0.36,0.97,0.36,0.36,0.54,0.36,1,0.36,1,0.44,1,0.4751,1,0.51163,2,1,0.36,0.82531,1,0.36,0.36,0.36,0.36,0.36,0.36,1,1,1,1,0.36,0.36,1,0.6551,0.82,0.3751,12.37755,1,1,1,1,0.9151,0.36,0.36,394.27143,0.36,0.36,2.77122,34.97061,66.89,36.34,0.45041,0.36,0.7351,0.35,0.63,0.85,1,120,40,405.22125,3,133.041,761,4.7251,269.38,679.61,4.3,98.83625,99.01,261.90286,3918.99656,0.5551,138.76224,1.0102,0.36,0,0,0,0,0,0,0,0,0,0
2019-01-27,"Standard","UniqueJewel",1,1,0.36,0,0.36,0.98,0.36,1,0.38041,1,1,0.36,1,6.47541,0.36,0.36,1,0.9802,0.36,2,1,10,20,0.36592,238.31,601.30188,339.4,408.69306,0.36,15,1,5,3,1,0.37,0.36,1,9.9802,0.35,0.47041,1,1,0.95,1,1,50.59,17,10.28,60,0.36,0.94051,0.36,0.36,0.66118,0.36,1,0.36,1,0.46,1,0.36,1,0.36,1.94,1,0.36,0.7,0.87,0.36,0.36,0.36,0.47,0.3501,0.36,1,1,1,1,0.36,0.36,1,0.36,0.72,0.36,10,0.9702,0.95,1,1,0.68,0.36,0.36,394.34,0.36,0.36,3,35,68.20378,30,0.36,0.36,0.8502,0.35,0.95,0.72,1,116.82688,39.53,408.78375,4.28,128.58353,675.30364,4,272.66,681.15,5,66.8,99.88875,272.0464,3955.94613,0.61041,217.03184,1.8,0.36,0,0,0,0,0,0,0,0,0,0
2019-01-28,"Standard","UniqueJewel",1,1,0.35,0,0.35,0.99,0.36,1,0.52,1,1,0.35,1,8,0.35,1,1,0.9301,0.35,1,1,10,19.86061,0.41,234.97091,616.62375,340.03611,409.80092,0.35,26.34,1,5.82,2,1,0.36,0.35,1,10,0.32,0.75112,1,1,0.84,1.8,1,50,19.86102,13.29,60.29235,0.35,1,0.35,0.35,0.81,0.35,1,0.35,1,0.64,1,0.35,1,0.36,1.99,1,0.35,0.88,0.9502,0.35,0.5,0.35,0.3501,0.35,0.35,1,1,1,1,0.36,0.35,1,0.75051,0.36,0.35,11.22,0.80031,0.72,1,1,0.36,0.36,0.5802,402.11316,0.35,0.36,2,25.27153,65,35,0.35,1,0.8101,0.33,0.94,0.93,0.6,110.47,39.57,363.122,3,136.48,682.81875,4,270.93,683.01765,5.40276,55.76,100,267.245,3947.82303,1,217.20633,1,0.35,0,0,0,0,0,0,0,0,0,0
2019-01-29,"Standard","UniqueJewel",1,1,0.35,0,0.35,1,0.49,1,0.72,1,1,0.35,1,7.53184,0.35,1,1,1,0.35,1,1,8,10.79,0.84,228.33813,610.26,342.13,412.74122,0.35,28.49,1,5,3,1,0.35,0.35,1.08,7.64,0.35,0.35,1,1,0.35,1.79,1,49.94,20,13.46,64.16,0.35,1,0.35,0.35,0.95,0.35,1,0.35,1,0.88,1,0.35,1,0.6802,1.97,1,0.35,0.73,0.7,0.36,0.49061,0.35,0.54633,0.35,0.35,1,1,1,1,0.35,0.35,1,0.46,0.35,0.35,10.11224,0.8851,1,1,2.18,0.37,0.78,0.8,400.47,0.35,0.42592,2,27.27918,64.86,36.52796,0.35,1,0.93,0.35,0.94,0.72,0.54,106.38367,39.02,319.55,3,137.21676,687.83333,4,222.63024,687.97368,5.50082,57.12,100,275.04438,3979.32,1,137.55143,1.14531,0.35,0,0,0,0,0,0,0,0,0,0
2019-01-30,"Standard","UniqueJewel",1,1,0.36,0,0.36,1,0.37,1,0.5,1,1,0.36,1,5,0.37082,1,1,1,0.36,1,1,8,15.05,1,269.88,613.18481,330.74286,416.91,0.9801,29.37,1,5,2.50031,1,0.36,0.36,1,7.51,0.36,0.78061,1,1,0.42,1,1,50,20,10.92308,65,0.36,1,0.36,0.36,1,0.36,1,0.36,1,0.97,1,0.36,1,1,2,1,0.36,0.7,0.68,0.44,0.92,0.36,0.36,0.36,0.36,1,1,1,1,0.43184,0.36,1,0.46031,0.36041,0.36,11.53408,1,1,1,1.86041,0.8,0.95,0.89,387.38,0.7901,0.38,2,25,61.36,37.53153,0.36,0.6,0.8301,0.41031,0.36,0.36,0.72,109.26111,39.27,237.14,3.03,130.64,692.35,4,240.89,694.45,5,57.12,99.15,249.87639,4005.99742,1,161.80776,1,0.36,0,0,0,0,0,0,0,0,0,0
2019-01-31,"Standard","UniqueJewel",1,0.8,0.36,0,0.36,1,0.42,1,0.36,1,1,0.36,1,5,0.42,1,1,1,0.36,1,1,8,17.55112,1,274.08,626.55269,208.64,420.09,0.36,29.07153,1,7,3,1,0.45,0.45,1,11.29,0.36,1,1,0.82,0.54,1.06,1,50,19.84163,10,65,0.47082,1,0.36,0.36,1,0.36,1,0.36,1,1,1,0.36,1,1,1.91,1,0.36,0.77102,0.55,0.9,0.89,0.36,0.36,0.36,0.36,1,1,1,1,0.6602,0.36,1,1,0.9,0.36,10,0.99,1,1,1,0.3601,0.36,0.36,385.36296,0.36,0.4201,2.47,24.23,60,37.0102,0.7302,0.37,0.41,0.41,0.36,0.7501,0.72,103.37,39.31,247.57,2.27,140.03,700.15,4,211.46,700.15,5.17,68.24231,99.1,280.06,4055.13,1,155.00122,1,0.36,0,0,0,0,0,0,0,0,0,0
2019-02-01,"Standard","UniqueJewel",1,1,0.47,0,0.36,1,0.98,1.88,0.36,1,1,0.36,1,4.81031,0.74,1,1,1,0.36,2.75,1,8.68,18.99,1,274.08,674.68,225.4825,397.74173,0.36,28.17051,1,7,3,1,0.98,0.93,1,6.60388,0.36,1,1.40061,0.9401,0.8,1.19,1,53.05031,19.59102,16.05192,65,0.56102,1,0.36,0.36,1,0.3301,1,0.6402,1,1,1,0.36,1,1,2.05,1,0.36,0.94,0.72,0.95,0.9001,0.36,0.36,0.36,0.36,1,2,1,1,0.72,0.36,1,0.66173,0.95,0.36,10.23122,1,1,1,1,0.52041,0.94031,0.36,380.09357,0.58,1,3.33235,20.84051,57.6,37.9901,0.37051,0.47,0.45,0.36,0.36,0.92,0.72,100,39.42,247.75333,3.15,140.04684,700.625,3.19,235.92304,700.35789,5,54.89,95.9,280.22571,4060.87,1,202.91622,1,0.36,0,0,0,0,0,0,0,0,0,0
2019-02-02,"Standard","UniqueJewel",1,1,0.36,0,0.38,1,0.92,1,0.36,1.24,1,0.36,1,4,0.36031,0.96,1,1,0.36,1.11122,1.14,10,15.49184,1,184.02,678.07182,188.7,397.2302,0.36,26.01214,1,7.87112,2,1,0.96,0.94,1.95,4.49,0.36,1,1,1,0.36,1.26,1,58.29398,20,16.58,60.46888,0.36,1,0.36,0.38,1,0.32,1,0.36,1,1,1,0.36,1,0.50071,2.73184,1,0.36,0.99,1,0.38122,0.92,0.36,0.36,0.35,0.36,1,2.41,1,1,0.8401,0.36,1,0.7,0.84,1,10.69194,0.9501,1,1,1,0.94,1,0.45,314.36643,0.36041,0.7002,3.75,30,60,38.94041,1,0.8,0.57031,0.36,0.36,1,0.82,100,39.91,256.58667,2.71,141.181,705.2125,3,236.10239,705.22045,5,50.8,81.56,305.64462,4092.2308,1,141.69388,1,0.36,0,0,0,0,0,0,0,0,0,0
2019-02-03,"Standard","UniqueJewel",1,1,0.36,0,0.36,1,0.62,1,0.36,1,1,0.36,1,3.08,0.36,0.38,1,1,0.22,1,1,10,17.64439,1,175.54,674.65316,129.14,423.09,0.36,24.74173,1,5.00092,2,0.97031,0.36,0.36,1.99,6.58,0.36,1,1,1,0.4,2.84,1,55,19.05,13.74,59.3201,0.36,1,0.5,0.37,1,0.36,0.98,0.36,1,0.36,1,0.36,1,0.4301,1.86,1,0.36,1,0.36,0.36,0.37,0.36,0.36,0.13,0.36,1,2,1,1.17987,0.7101,0.36,1,0.44,1,0.37,11.01112,0.96,1,1,1,0.36,0.58,0.36,352.71265,0.36,0.36,2.69031,22.68173,55.79337,38.83265,0.36,0.9,0.61,0.36,0.36,1,0.96,100,40,263.9825,2,141.425,705.57083,5,226.0913,707.13068,4.8501,70.33,90.28867,353.21591,4104.37,1,141.53,1,0.36,0,0,0,0,0,0,0,0,0,0
2019-02-04,"Standard","UniqueJewel",1,0.73,0.37,0,0.37,1,0.39,1,0.37,1,1,0.37,1.41,4.00337,0.37,0.37,1,1,0.16,1,1,10,10,0.37,175.54,680.95,129.14,423.09,0.37,20,1,5,2,1,0.39,0.41,2,5,0.3501,1,1.31,1,0.37,1.89,1,55,20,11.7,54.92,0.37,1,0.37,0.37,1,0.37,1,0.37,1,0.37,1,0.37,1,0.68,2,1,0.37,1,0.37,0.37,0.97,0.37,0.37,0.13,0.37,1,2,0.97,1.02,0.37,0.37,1,0.46,1,0.37,12.11235,1,1,1,1.76,0.37,0.37,0.37,352.58,0.37,0.37,2.66061,23.80204,52.35,35,0.37,1,0.6701,0.36,0.37,1,1,100.12,34.63621,276.504,2,141.03,701.14,5,266.8,408.14,2.52082,71.33,84.69,352.58,4187.24774,1,143.68133,1,0.37,0,0,0,0,0,0,0,0,0,0
2019-02-05,"Standard","UniqueJewel",1,0.36,0.36,0,0.36,1,0.36,1,0.36,1.54,0.47,0.36,1.54714,5,0.36,0.36,1,1,0.16,1,1.58,10,9,0.66,141.03,688.87227,129.56,423.19714,0.36,25,1,4.1302,2,1,0.42,0.3751,1.9851,5,0.36,1,2.05102,1,0.37,1.91,1,55,20,15.83,55.36653,0.36,1,0.36,0.46,1,0.36,0.36,0.36,1,0.36,1,0.36,1,0.95,2.3702,1,0.36,1,0.36,0.36,0.67,0.36,0.36,0.36,0.36,1,2,0.77,1,0.4502,0.36,1,0.7,1,0.3651,10,1,0.77,1,1.96,0.36,0.36,0.64,352.58,0.36,0.87082,3.20592,24.06082,59.30061,33.91,0.36,0.74,0.7302,0.36,0.36,1,1,100,34.59,292.06,2.47,141.03,705.15,4.3851,269.27087,260.52182,4.13714,76.4,85.28,352.58,4190.55906,0.99,145.68429,1,0.36,0,0,0,0,0,0,0,0,0,0
2019-02-06,"Standard","UniqueJewel",1.02041,0.37,0.37,0,0.37,1,0.37,1,0.37,1.78082,0.41,0.37,1.92,5.10041,0.37,0.37,1,1,0.16,1.8451,1.66,9.22,9,0.97,141.30063,672.06632,132.37889,426.16837,0.43,24.40082,1,5,1.28,1,0.37,0.57184,2,6,0.36,1,1,0.86,0.37,3.73,1,55,19,17.89,50,0.37,1,0.53,0.48,1,0.37,0.37,0.37,1,0.37,1,0.4051,2.45,0.48,2.88,1,0.37,1,0.37,0.37,0.94082,0.37,0.37,0.37,0.37,1,1.7,0.76,1,0.39,0.37,1,0.44,1,0.4151,10,1,0.72,1,1,0.37,0.37,0.48,338.87551,0.66551,0.91,4,30,59.51,30.08061,0.37,0.7451,1,0.37,0.37,1,1,110,33.13,293.17722,2,141.39214,705.32333,4,422.85214,708.28,2.64,76.4,85.28,354.9,4135.904,0.75,150.03204,1,0.3251,0,0,0,0,0,0,0,0,0,0
2019-02-07,"Standard","UniqueJewel",2.27,0.77,0.37,0,0.37,1,0.37,1,0.37,2.9151,0.89,0.37,2.46,5,0.37,0.37,1,0.62041,0.37,1,1.88,9.42,16.37041,1,142.31833,768.60083,212.335,426.61531,0.37,30,1,6.48,2,1,0.54,0.37,1.84,6,0.37,0.74,1,0.78,0.37,3.93,1,55.10204,19.04,20,50,0.37,1,0.7351,0.64,1,0.37,0.37,0.37,1,0.37,1,0.67,3.74184,0.4651,2.39245,1,0.65,1,0.75,0.37,1,0.43,0.37,0.37,0.37,1,1.54,0.37,1,0.6451,0.37,1,0.56041,1,0.94,10,1,1,1,1,0.75,0.37,0.48,319.4751,0.64,0.53,5,30,55,35,0.37,0.98,0.97,0.37,0.37,1,1,120,30,311.58083,2,154.99714,680.985,3.51531,426.382,711.12813,2.6,97.5,89.02,306.94235,4123.8,0.95,248.11653,1,0.37,0,0,0,0,0,0,0,0,0,0
2019-02-08,"Standard","UniqueJewel",1.83,0.77,0.4602,0,0.37,1.09,0.43,1.22061,0.39,1,1,0.46531,2.23208,7.61653,0.5,0.37,1,1,0.37,2.89,1.42,8.37,10,1,143.03,690.63,218.23583,429.68082,0.37,20,1,5,2.50633,1,0.81041,1,1.13551,9.08,0.37,1,1,0.82,0.53,4.15,1,54.26592,19,18.94,50,0.64551,1,0.78,0.69,1,0.37,0.37,0.37,1,0.44,1,0.37,3.87,1,2.96,1,0.69,0.9551,1,0.37,1,0.49,0.37,0.37,0.37,1,1,0.87,1,0.99,0.37,1,1,1,0.86,10,1,1,1,1,1,0.68,0.4651,318.88857,0.37,1,5,30.54,58.60673,35,0.9451,1,1,0.37,0.39,1,1,120,30,328.16231,2,278.91,675.32313,3.6251,429.09,832.81,4.09,100,89.23,286.06,4182.44797,1,181.79061,1,0.4,0,0,0,0,0,0,0,0,0,0
2019-02-09,"Standard","UniqueJewel",2.95,0.89,0.3902,0,0.37,1.96,0.39,1,0.3802,1,1,0.37,2.24,4.4001,0.68031,0.76,1,1,0.37,1.71327,1.19,8,10,1,189.07,715.15,251.73,400.34,0.37,20,1,5,2,1,0.9,0.37,1.54,7.66,0.37,1,1,0.69,0.54,2,1,57.65,18.65347,11.702,58,0.37,1,0.7802,0.85585,1,0.37,0.37,0.37,0.7,0.8901,1,0.37,2.77,0.89,2.64,1,0.38,1,1,0.37,0.53,0.48,0.37,0.37,0.37,1.06,1,0.98,1,0.91,0.38,1,1,0.91041,0.4401,10,1,1,1,1,0.95051,0.48,0.37,335.5049,0.37,0.6101,5,30.07255,60,35,0.8,1,1,0.37,0.48,1,0.98,120,28.67,319.822,1.1,143.52,669.38313,3.06,408.95,715.15,5,100,130.5,276.33,4189.42037,1,150.03,1,0.48,0,0,0,0,0,0,0,0,0,0
2019-02-10,"Standard","UniqueJewel",2.00306,0.808,0.37,0,0.37,2.37,0.37,1,0.37,1,1,0.75,2.62,3.2602,0.74,0.74,1,1,0.37,1.86,2.44,5.43041,12.6749,0.4101,143.03357,711.38,286.21667,401.8,0.41,24.59,1,5,1.25,1,0.77,0.37,1.71,10.31,0.37,1,1,0.97,0.37,2,1,61.19,19.00388,9.85,58.59,0.37,0.9,0.99,0.76116,1,0.37,0.38,0.38,0.79,1,1,0.37,1,1,3,1,0.39,1,1,0.37,0.65,0.6001,0.37,0.37,0.37,1.94,1.31,0.98,1,1,0.45,1,0.37,0.99,0.37,10.14,1,0.98,1,1.0902,0.37,0.42,0.37276,331.45653,0.37,0.4,3.19,30,60,30,0.93,1,1,0.37,0.98,1,1,115.77,30,317.48,1.82,259.82,702.23,3.14,406.42333,715.15,3.12,86.48,121.08,285.89448,4275.13483,1,226.4201,1,0.4201,0,0,0,0,0,0,0,0,0,0
2019-02-11,"Standard","UniqueJewel",1,1,0.36,0,0.36,2,0.36,1,0.36,1,1,0.36,3.06,5,0.49,0.81,1,1,0.36,2.71,2.74,8.34,17.53551,0.36,144.08,751.095,288.05375,341.90957,0.36,24.94612,1,5,2,0.87041,0.5251,1,2,10,0.36,0.97,1,1,0.36,4.04,1,60,20,10,59.3902,0.36,1,0.87,0.88,1,0.28,0.44,0.49,0.98,1,1,0.36,1,1,3,1,0.3751,1,1,0.37,0.99,0.61,0.36,0.36,0.36,1,2.90204,1,1,1,0.36,1,0.61,0.68,0.36,14.31,1,0.92,1,1.21,0.37,0.39,0.36,359.66531,0.36,0.4,4.13,34.51,67.12,30,0.37,0.68,1,0.36,1,1,1,116.8,30,411.07,1,288.05333,697.91,4,403.52526,720.25,3.94,84.87,110.21,287.71719,4181.06097,1,248,1,0.37,0,0,0,0,0,0,0,0,0,0
2019-02-12,"Standard","UniqueJewel",1,0.93929,0.37,0,0.37,2,0.37,2,0.37,1,1,0.37,1.97,5,0.5,0.93,1,1,0.37,3,1.5572,8,16.49,0.37,143.13,798.32,143.09125,357.50783,0.37,29.06,1,4.01,2,1,0.41,0.37,2,10,0.37,0.74,1,1,0.37,4.46,1,60,20,10,55,0.37,1,0.49,0.7257,1,0.37,0.37,0.37,0.98975,0.37,1,0.37,1.79,0.5,2.95,1,0.37,1,0.85,0.37,1,0.49,0.37,0.37,0.37,1,3,0.76,1,0.6,0.37,1,0.44,1,0.37,12.2,0.98,1,1,1,0.37,1,0.49,357.4,0.37,0.37,3,35,67.51,31.97,0.37,1,1,0.37,0.68,0.88,1,109.32,30,367.59643,1.98328,143.06182,700.97,3,341.927,715.63125,5,77.71,102.70719,286.2,4122.13857,1,255.04061,1,0.37,0,0,0,0,0,0,0,0,0,0
2019-02-13,"Standard","UniqueJewel",1,1,0.37,0,0.37,2,0.37,2,0.37,1,1,0.37,3,5,0.4,1,1,1,0.37,3,1.49,8,20,0.43,143.52,717.6,123.69469,304.6403,0.37,28.75,1,5,2,1,0.49,0.37,2,10,0.37,0.92,1,1,0.37,5,1,60,20,10,55,0.37,1,0.48,0.83,1,0.37,0.38,0.44505,1,0.37,1,0.37,1.37,0.6,2.96,1,0.43,1,0.49,0.37,1,0.48,0.37,0.37,0.37,1,3,0.85,1,0.38,0.37,1,0.37,0.92,0.37,12,1,1,1,1.07,0.37,0.91,1,358.8,0.37,0.38,3,34.19323,61.46465,30,0.37,1,1,0.37,0.83,0.9,1,108.0865,30,339.14,2,143.52,574.08,3,338.88,717.6,5,78.86,110.22,258.4975,3996.25,1,202.45283,1,0.37,0,0,0,0,0,0,0,0,0,0
2019-02-14,"Standard","UniqueJewel",1,1,0.38,0,0.38,2.27,0.38,1,0.76,1,1,0.38,3,4.2501,0.39,1,1,1,0.34005,2,1.53,8,20,0.39,143.58789,717.75,116.83,288.06,0.38,28.46056,1,5,2,1,0.39,0.38,2,10,0.38,0.99,1,1,0.38,5,1,60,20,10,59.44066,0.38,1,0.43005,0.49,1,0.36,0.38,0.39,1,0.38,1,0.38,2,0.49,3,2,0.38,1,0.49,0.38,1,0.39,0.38,0.38,0.38,1,3,0.85,1,0.39,0.38,1,0.38,1,0.38,14.53,1,1,1,2,0.38,0.78005,0.99,358.8,0.47,0.58,5,29.43,62.27,30,0.39005,1,1,0.38,0.76,0.81,1,119.13,30,337.3,2,195.5875,574.43333,2.39,399.4,717.9,5,80,102.38,287.04,4293.04,1,144.03,1.1702,0.38,0,0,0,0,0,0,0,0,0,0
2019-02-15,"Standard","UniqueJewel",1,1,0.39,0,0.39,2,0.39,1,0.46,1,0.98,0.39,3,4.9901,0.39,1,1,1,0.30505,1.29,1.68,8,20,0.49,143.6275,812.22,119.23,314.88,0.39,40,1,5,2,1,0.4,0.39,2,11.27,0.39,1,1.93,1,0.39,4.87,1,60,20,10,59.6802,0.39,1,0.48,0.7,1,0.39,0.39,0.39,1,0.39,1,0.39,1,0.4,3,1.97,0.39,0.99,0.49,0.39,1,0.42,0.39,0.39,0.39,1,2,0.86,1,0.59505,0.39,1,0.39,1,0.39,14,1,1,1,2,0.39,0.86,1,343.11535,0.48,0.81,5,21.0901,61.62,30.5102,0.39,0.95,1,0.39,0.76,0.91,1,117.41,29.74,339.1,2,184.83145,574.14889,3,402.38,717.6,5,73.88,103.41,284.03821,4290.87857,0.39,143.52505,1,0.39,0,0,0,0,0,0,0,0,0,0
2019-02-16,"Standard","UniqueJewel",1,1,0.39,0,0.5,2,0.39,1,0.4202,1,1,0.39,3,4,0.39,1,1,1,0.38,1,1.49,8,18.31061,0.8,211.23,833.66,134.64,430.59,0.39,40,1,9.22,2,1,0.4,0.39,1,9.1,0.4,1,2,1,0.39177,4.03783,1,58.19172,20,8.75,58.67545,0.39,1,0.7404,0.91,1,0.39,0.64261,0.39,0.94,0.39,1,0.39,1,0.39,3,1,0.43,1,0.46505,0.39,1,0.59596,0.39,0.39,0.39,1,2,0.86353,1,0.83505,0.39,1,0.4,1,0.4,12.86071,1,1,1,2,0.4,0.99,0.76,341.98202,0.42,0.95,4.71,20,60,30.46,0.39,0.47505,0.9,0.39,0.84,0.97,1,118.62,30,387.46,2,143.91,603.72,3,407.41442,717.65,5,80,101.74,285.17946,4291.55,0.52,143.53,1,0.39,0,0,0,0,0,0,0,0,0,0
2019-02-17,"Standard","UniqueJewel",1,1,0.4,0,0.4,1.97,0.47,1,0.4,1,1,0.4,3,4.72045,0.4,1,1,1,0.4,1,2.77,8.3202,14.75,1,332.42,864.23455,288.04348,283.84182,0.4,28.64005,1,6.16,2,1,0.4,0.4,1.09,10,0.4,1,1.99,1,0.4,2,1,60,20,5,50,0.41,0.98,0.72,1,1,0.4,0.86,0.4,0.49,0.99,1,0.4,1,0.42,3,1,0.4,1,0.4,0.41,1,0.9201,0.4,0.4,0.4,1,1.99,1,1,0.49,0.4,1,0.44,1,0.4,14,1,0.97,1,2,0.4,1,0.58005,360.02,0.40005,0.93,4.64015,25,59,34.9501,0.4,0.47,0.91005,0.4,0.52,1,1,113,30,383.332,2.09,144.01,705.14364,3,432.17276,726.93,4.41,80,89.7,283.46583,4305.9,1,159.33682,1,0.4,0,0,0,0,0,0,0,0,0,0
2019-02-18,"Standard","UniqueJewel",1,1,0.4,0,0.45,2,0.43,1,0.4,1.98,1,0.49,3,4.44,0.4,1,1,0.99,0.4,1,2.67,9.22,10.44071,1,239.92,869.76,289.92,308.76,0.4,29.95,1,5,2,1,0.4,0.45,1.43,10,0.4,0.96505,1.97,1,0.4,2.33,1,60,20,5,53.0303,0.41,0.98505,0.42,1,1,0.4,0.94,0.4,1,0.99,1,0.4,1,0.46,3,1,0.4,1,0.4,0.4,1,0.82,0.4,0.4,0.4,1,1.96,1,1,0.47505,0.4,1,0.4,0.98,0.4,15,1,1,1,1.15505,0.42,1,0.77505,362.4,0.48,0.98,5,25,57.87616,34.9,0.41,0.47,1,0.4,0.7,0.99,1,117.05,35.44,434.88,2.88,155.71,658.90321,3,433.98944,796.3546,4,76.86,83.8,272.85,4326.14946,1,145.25,1,0.4,0,0,0,0,0,0,0,0,0,0
2019-02-19,"Standard","UniqueJewel",1,1,0.4,0,0.4,2,0.46,1,0.4,2,0.95,0.49,3,7.58,0.41,1,1,1,0.4,1,1.83,9.61,12,1,290.76071,872.76,290.63565,294.09,0.4,29.14035,1,4.21025,1.94005,1,0.4,0.49,1.55,10,0.4,1,1,1,0.8,2.51,1,58.41232,20,5,54.52025,0.4,0.99,0.41,1,1,0.4,0.99,0.4,1,0.53,1,0.4,1,0.41,3,1,0.4,0.98,0.42,0.4,1,0.85,0.4,0.4,0.4,1,1.98,1,1,0.4,0.4,1,0.45,0.81,0.4,15,1,1,1,2.31015,0.49,0.98,0.73,363.28005,0.49,0.47,5,25,55,35,0.4,0.49,1,0.4,1,0.99,1,117.49,37.84,436.38,2.05,157.88,627.62,5,415.68923,766.77,5,78.93,125.08063,288.40528,4358.7,0.98,233.78192,1.11,0.4,0,0,0,0,0,0,0,0,0,0
2019-02-20,"Standard","UniqueJewel",1,1,0.4,0,0.4,2,0.47,1,0.4,3,0.98,0.7,3,7,0.41,1,1,1,0.4,1,1,7.7,14.2401,0.99,186.87,875.94,129.51,294.09,0.4,29.02,1,4.96,2,1,0.4,0.54,1.38,10,0.4,1,1,1,0.51,2.59,1,56.68,20,5,55,0.4,1,0.4,1,1,0.4,0.91,0.4,1,0.59,1,0.4,1,0.4,3,1.19525,0.4,0.71,0.43,0.4,0.99,0.88,0.4,0.4,0.4,1,2,1,1,0.44,0.4,1,0.4,0.8,0.4,14.13,1,1,1,2.57,0.43,0.98,0.59,364.98,0.41,0.49,5,20,55,35,0.4,0.49,1,0.4,1,1,1,117.61,37.31,436.99731,2,157.88,583.96,5,417.41,776.64,5,94.44,131.83,290.89,4379.06625,0.98,218.2903,1.4502,0.4,0,0,0,0,0,0,0,0,0,0
